	Art	Business	Education	Explorers	Humanities	Law	Literature	Media	Music	Personal	Politics	Religion	Royalty	Science	Sports	Warfare	Other
Nikita Filatov	0.0002349269414618	0.00296636950207533	0.00510225473996667	0.00319651002562	0.0180172721259	0.00737171986813	0.00055329380673	0.019113421781382	0.000360466904982	0.00136593289119	0.01117357928244	0.000406991316786	0.001750368910001	0.000258489638318633	0.778581349322	0.00193455341382767	0.147612499529333
Nikita Zotov	0.00138836974240667	0.000263805818468667	0.115513895577	0.0104621732489567	0.000822901579426333	0.00109924642640633	0.0382179414506867	0.0276592795345567	0.00230533665567333	0.149902801863333	0.00941999221701333	0.0483340491955667	0.209189487879667	0.000200724829419	0.0144114380530333	0.03841529683787	0.332393259090333
Nikolai Kulikovsky	0.000274126423765	0.00445008606972367	0.01038324529676	0.00515604794636733	0.000387593171004333	0.0267020538302333	0.000487725209850333	0.00803855098221767	0.000319189719026333	0.423753508493333	0.0662484113816133	0.00121606333101533	0.1588731770925	0.000945771732304333	0.000785567679112667	0.167579283613333	0.124399598027767
Nikolai Rimsky-Korsakov	0.0128158583493367	0.000407614089089	0.0467210841856333	0.009478070277151	0.0535414630163667	0.000595736291131667	0.0806824421139667	0.002798621601863	0.325911466993667	0.0577217452258	0.0236229019862	0.000258396468081667	0.001494430759373	0.00300426710504567	0.000371002283918667	0.0097654080738	0.37080949118
Nine Inch Nails	0.007598243950556	0.0505171522747667	0.000185648282555	0.000535797862234	0.0314000375444	0.0394216496540667	0.0181429544490767	0.103346569268533	0.510268776820333	0.000375202981752333	0.01309929783969	5.03385962583667e-05	0.000574154109189667	0.02366590124539	0.00873561056907333	0.000735278340135	0.191347386211667
Nirvana (band)	0.000265082723016067	0.0190765962448667	0.000282918579826667	0.0001143991357632	0.0126050541437467	0.0115587378614333	0.003377204451995	0.0555176962437633	0.576776660798667	0.00597363727823333	0.000485505238043667	0.000463238592166	0.000925985639375767	0.004177313930608	0.000668597521395	0.0001322212003076	0.307599150417
Noël Coward	0.0163221706283667	0.00565800916046333	0.000885399536028667	0.000706527678214	0.0008938354254609	0.000420684703978333	0.128522233292067	0.286106813139667	0.0641439921992	0.138791912249333	0.0138940557891483	4.16174034809333e-05	0.00902147286481667	0.000162716056192433	0.00339092851836667	0.0114165710414167	0.319621060314
Norman Birkett, 1st Baron Birkett	8.43688839347667e-05	0.000150128464950333	0.0438499954405333	0.000126167692281667	0.000490153566046	0.176285478057667	0.00668183687231333	0.0321065818710033	0.000251224466457333	0.157875593552667	0.186409856460333	0.00787721879149	0.000406891423050667	0.0013310822111038	0.0152692078349667	0.000926573815224667	0.369877640596333
Óengus I	0.000138881653256	0.000281354642164	0.001161196582954	0.000773667650936433	0.00442852814221	0.001904183701616	0.000559111060827	0.000790555016844	0.000576417619967	0.00274531165155667	0.00163443838017233	0.0127869309760967	0.407864593783333	0.000127944116744133	0.00124604338331933	0.0448288299904403	0.518152011648
Oerip Soemohardjo	0.001953886802415	0.000376035597460333	0.0536053860126667	0.0048656495708978	0.00328107671695667	0.00263176537386367	0.000385008008848333	0.002869312176398	0.000258435035737667	0.239928474009667	0.212696683483667	0.000120424184881133	0.0364737199895333	0.000452433465264667	0.00624243046225	0.293118455666333	0.140740823443
Oliver Wendell Holmes, Sr.	0.000352490650116667	0.000435628592393	0.110649000403	0.00500221439470333	0.0707593246671	0.00996243734807333	0.250941195825333	0.01151590865966	0.00135539153953	0.157862572622	0.00144985079036867	0.0147786494407667	0.000742371730921333	0.0767269482747	0.000669598760134	0.00155696606913287	0.285239450232333
Olivia Shakespear	0.0113941925633233	0.000523181102612667	0.000529977329930667	5.02250930360333e-05	0.0315504260168667	0.000263335856653	0.158769661846667	0.0144564268674973	0.000218175957276667	0.325503954461333	0.000529974226895667	0.000123058037240933	0.0290417063230433	8.72709036307e-05	0.000576390451201667	0.00175068209989167	0.424631360863
Orval Grove	0.000307955646938667	0.00987096502738	0.00424732361580333	0.000209703763228167	0.000505249570525	0.00102550809140133	0.000329860660393667	0.00674163457925667	0.001066703571122	0.0562635849271667	0.00512598483844	5.18155338207667e-05	0.000556085750178	0.00520354771208767	0.753215559036667	0.00328301564029333	0.151995502035667
Oswald Watt	0.00243497943591333	0.0111060282349	0.110659585860667	0.0782761159852	0.000849695216732	0.00124332725876833	0.00546495349793333	0.00294286634663	0.000563064406933	0.138848542267667	0.0284143663716333	0.000649715271808	0.000993656438148	0.017599756968926	0.00153000804537567	0.360873493795667	0.237549844597333
Otto Becher	0.00027271044887	0.000270997016333667	0.0958070523738333	0.167504250712133	0.00017738622764	0.0104777228710867	0.000522338127900667	0.0208571283240667	0.00191019357832533	0.0350343549144	0.00146878863082	0.000461415536834333	0.000724780769696667	0.00522265248217883	0.00180077935239667	0.535374454636333	0.122112993996667
Otto Graham	8.54330738367667e-05	0.00205270354736667	0.0292109609266	0.000133088300376133	0.000424544933278	0.00511624218689333	0.000493813003388667	0.02779100025293	0.0141106305928333	0.0573482598249667	0.001190131407701	7.86159117554e-05	0.000307678667648667	0.000479385144324733	0.716920148693	0.0244096579734	0.1198477055599
P. K. van der Byl	0.0575588705080967	0.000241173814756667	0.000792941031201667	0.00494531931260667	0.00245329379236267	0.0216368273009667	0.00381396089846333	0.02751456698078	0.000380343952698	0.00281859444101667	0.407299762783333	0.000255845289490767	0.0120626592080313	9.45745994488667e-05	0.000974610941369667	0.0634578237190333	0.393698831426667
Pain fitzJohn	0.000139928108919333	0.017626752359	0.00715738378969	0.000289072491625667	0.000216014865547567	0.0491708715872	0.00351814111934667	0.00163696263810867	0.000400240137948667	0.0132401234316	0.001142944170645	0.00589299427754	0.572847899703667	0.000831707181493667	0.00513681792346667	0.018970900082461	0.301781246132
Paul Collingwood	0.000147084167794	0.000234371864974333	0.000490830021371333	0.001456638887037	0.0001661882061098	0.000456438312666333	0.000397974711059333	0.0468422422036	0.000239701021261333	0.0841245005306	0.00162183687386167	6.18705380267e-05	0.000150788228885367	9.66497296816e-05	0.677033988439	0.000220747550597333	0.186258148713333
Paul E. Patton	4.19702738577333e-05	0.0949232593799667	0.0621260354995667	0.0010077925056859	0.00118283443053733	0.0695590144807333	0.00266807235018333	0.0100789328666867	8.10249237514e-05	0.0404293540618333	0.537184016157667	7.28467654098667e-05	0.000252182460588333	0.00972956055559423	0.0120058967784467	0.000351887127316033	0.158305319382333
Paul Kane	0.280896915949333	0.00600191072942333	0.00917795056393	0.255275459859333	0.0236833994047667	0.000837074382475333	0.0305556046539333	0.0107550784166667	0.00138571407897333	0.14237768759	0.00347436311626733	0.000122029825656367	0.00522508517622633	0.000334881154797833	0.000849450833174333	0.0335305285946667	0.195516865670667
Paul Nobuo Tatsuguchi	0.000179350865398967	0.000107164313135667	0.0277972719371	0.046166744929	0.000280696767010667	0.0240800250422	0.0368492159424	0.0405149665195743	0.00143790256132267	0.221283947067667	0.000669572865587333	0.0152004603046867	0.00131017049942333	0.0169353860859233	0.000288478131582	0.294886482062	0.272012164106
Paul Stastny	0.000480831066072533	0.000440485074858333	0.00234396894254	0.000261618728448667	0.00681044003482333	0.00284537834232667	0.000414818047956333	0.0155177217035793	0.000289283894411667	0.0183793612017667	0.00266782024272333	0.000186100528145	0.0358385533179	0.000433372472838667	0.847735014667667	0.000474754330605333	0.0648804774036
Pavle Đurišić	0.000123755350072533	0.00460294873412667	0.00893649758521333	0.00909039377132247	0.000328667066709	0.0461891931934667	0.000550985607136667	0.000779545989408	0.00116970261328867	0.0127721397542333	0.210574006479333	0.000630786393906667	0.102743955728113	0.000710161567346667	0.00381457591424667	0.450401842952333	0.1465808413
Pearl Jam	0.000337114162934667	0.0113520189005667	0.000970542256898	0.0001262427219353	0.0128624520324687	0.0171989010646667	0.00854019698386333	0.0747824759066333	0.606415928021	0.00187543193884333	0.0389257225558667	8.15661286731333e-05	0.000197115122220333	0.00243365002541767	0.00197447763454167	0.000222490420282333	0.221703674123333
Pedro Álvares Cabral	0.000110413830729533	0.0154548094856667	0.00476769384561	0.31666532077	0.0294974660262667	0.00482568291739	0.000330239118769667	0.000905932030431333	0.000190361873046333	0.0239520174379667	0.00659435267137567	0.0003579120364296	0.147353079097967	0.0005037664346918	0.001025423430676	0.086959087525	0.360506441468
Penda of Mercia	5.37538693176667e-05	0.000273667624617	0.000662445391313667	0.000145734776446967	0.0235357703436667	0.000546535727832	0.000613017177157333	0.00337859496544333	0.000155396372820667	0.000729511923729	0.002720194569701	0.0250489387084667	0.347717630589	0.000101841907868	0.000429958426575667	0.04942656421115	0.544460443414333
Percy Chapman	0.0004299924041249	4.8431697749e-05	0.005031762871494	0.000353780644546167	0.001286561295534	0.00106800373754633	0.0154716473324897	0.00776291012806667	0.00127640801204033	0.110065089427	0.000862799469592333	5.26374991559e-05	0.0001074913646326	4.022358408e-05	0.519937872189667	0.000223149927940333	0.335981238414333
Percy Fender	0.000220974595531333	0.00796605650562333	0.00758380583833	0.000133641917711633	0.00186748422436567	0.0001503613083208	0.0290892133557333	0.01502614690744	0.00565540014333333	0.152940543682333	0.0219885440763333	0.000193766997358467	0.0005954921850816	0.004462666866091	0.392650619047333	0.01147228924786	0.348002993101
Percy Grainger	0.0189036219454333	0.00505303727828667	0.0301290668914667	0.004152596618492	0.0354681894923667	0.0001177332068602	0.0359833294989333	0.0169742234476333	0.341221418607	0.147494115501333	0.00145020501551367	5.45984922339333e-05	0.00125613698918933	0.01489988659012	0.00111945745158933	0.00602541142112	0.339696971552333
Pericles	0.000265674375113033	0.0115466045452333	0.000242979023492667	0.00855325814873433	0.0540421426679667	0.00131193296746733	0.0255527991812333	0.00150313458020367	0.000530840772208667	0.00159826380634567	0.174954615721	0.00242958190044333	0.197759838989567	0.000323596960242333	0.000607023711215	0.06357195516535	0.455205757484667
Peter Evans (swimmer)	0.000255127990624	0.00815230511831667	0.0499037444876667	0.000626287998595	0.000680464668390333	0.000213080690677333	0.000234626922995667	0.03042337401905	0.000439997082856	0.0241175386667567	0.0626550613581	6.40359222079e-05	0.000709145970874333	0.000236925911642767	0.588435143166667	0.000365600305102667	0.232487539719667
Peter Jeffrey (RAAF officer)	0.000363964189569333	0.0129864894810333	0.0121016725126733	0.0803834556163567	0.00288964503710667	0.00159426803190533	0.000702518933489	0.00153683526574133	0.00423646821120567	0.076179213566	0.00762270520867	0.0004758580033066	0.00250384084695833	0.0133539484813963	0.0113261720046867	0.585626862530333	0.186116082079667
Peter Jennings	0.0001188242058781	0.00570559064642	0.0529080517127667	0.00114270631074797	0.000344875976004	0.00989609921225333	0.0189920389199	0.405910230139667	0.000506472311465	0.0846491653845	0.102669527899133	0.000465022632532	0.00266161100113	0.0004063915857987	0.01424717757012	0.0205678440813	0.278808370410333
Peter Jones (missionary)	0.0105676575267567	0.0179904231104667	0.0582442279613333	0.0916112727346	0.000484029646441667	0.000455770862272333	0.00798330605895667	0.01635541699895	0.0496579539873	0.199183043084	0.0584362303546333	0.138977023890333	0.0614362889117	0.00347341923602693	0.00218946461855733	0.013395878912073	0.269558592105
Peter Warlock	0.0196393951567	0.000658509900698667	0.0398064014299667	0.000103300346776667	0.0354936783172667	0.0142255911575333	0.139493890042333	0.0043754382487	0.230617881434	0.140038163302	0.00146218197979333	0.000355964797520667	0.001168497409776	0.00266491001677733	0.00255502111531	0.000277511599221	0.367063663746
Pham Ngoc Thao	3.9925351998e-05	0.00247146002293	0.00192078571476433	0.000452902691841	0.000604148378060333	0.0757233024937333	0.000344127634581667	0.01305520892472	0.000182123561984333	0.0104595756914133	0.372332763667333	0.000812032445134667	0.0395584097265	0.00104572116451143	0.000210920537068667	0.217792956377667	0.262993635616
Phan Dinh Phung	0.000756362166032667	0.0170432498988	0.0169111262882333	0.044528842471	0.0106191169112533	0.0397146358988	0.00771666304122333	0.00656793205784	0.001487850840185	0.00722046875013333	0.145401476847467	0.000684111488981333	0.195479534788467	0.001501545966306	0.000877469483286667	0.227171145249667	0.276318467851667
Phan Xich Long	0.00130839261025667	0.0118679217828667	0.000495237988964	0.0194896160373103	0.0127419227679723	0.1079114362827	0.00127913969267333	0.0138341005474567	0.000545282848116333	0.01467415838545	0.260627117001	0.0554783196055333	0.180788369990133	0.000470003642869667	0.000331286979009667	0.0868381983842667	0.231319495453
Philitas of Cos	0.00311839017848667	0.000648308236346667	0.0108395631709467	0.00598438300844667	0.00795109031909333	0.000361244402476667	0.352200529563333	0.00952798061625933	0.00132050459231933	0.0494123993328	0.000976334259047	0.000658210210761	0.02149151453046	0.00855186658820667	0.000518166273361	0.00192320801845433	0.524516306699
Pierre Monteux	0.000239017118316333	0.000491250220813	0.0282443078810333	0.0002256984253263	0.000965564263193333	0.000596651174585067	0.000583829493494	0.038038898945	0.432476386978333	0.091537845449	0.0190730985951	6.90716658689333e-05	0.0042485797985	0.0003467312502991	0.0198285253971667	0.00505813522275133	0.357976408121333
Pixies	0.00325714659226033	0.00091488266141	0.01034691326587	0.000158175588953333	0.0122828582611967	0.00294361586165333	0.0110485317739667	0.0523657336468	0.649861171584333	0.0164498105014667	0.000433438433835667	0.0001856775787947	0.00068870711541	0.00562887700338033	0.000437970610886333	0.000452218531894667	0.232544270987667
Powderfinger	0.000181573752727233	0.0179654959141	0.0263301545382	0.00232660969806833	0.0053164100294	0.0205537412603667	0.00118977643337833	0.0866853044755667	0.660239921135333	0.00327730948233667	0.0111029329714033	0.00116750356154633	0.000267598584989667	0.000666660889395867	0.00624984476107	0.000468256428248333	0.156010906084
Premiership of John Edward Brownlee	5.03937240231333e-05	0.10540054123	0.00313367599430533	0.003508713699134	0.0190118002549667	0.0434224700620333	0.000243287749261	0.00291961190346533	0.000784038796568	0.0225235601678	0.431412089382	0.000272042884659667	0.00378394425561667	0.00977681357276667	0.000249927841617	0.000648264396149133	0.352858824085333
Prince Albert Victor, Duke of Clarence and Avondale	0.00538520964678333	8.2046097191e-05	0.00188716756944333	0.004430120472977	0.0226657168586	0.179832494437333	0.0421996429062667	0.01637880224647	0.000395236937711	0.154369486216167	0.000459911652501667	0.000781342949589	0.205051269913667	0.000168632185562533	0.000555013054634	0.0195678338304667	0.345790073024667
Princess Maria Amélia of Brazil	0.000680680973304667	0.000210940822554667	0.00499519246201	0.0265269749035333	0.0166997852308333	0.000411970205835333	0.00162036184937333	0.00455575360376433	0.000472252014394333	0.296598815854	0.00919626905113333	0.00560090516701567	0.320853373298333	0.00180947039424867	0.000507502271101	0.0118087592739367	0.297450992624333
Pyotr Ilyich Tchaikovsky and the Belyayev circle	0.0120785429931783	0.00186163330554833	0.0609320969844667	0.000265302245265333	0.0354411475059667	0.00182677789321987	0.0656648856978	0.00700447173590333	0.264495779692	0.0354148605229333	0.0345801078773	0.000338449097953333	0.00736446998756333	0.00186443111896867	0.000392632673265333	0.000115739548465933	0.470358671120333
Pyotr Ilyich Tchaikovsky and The Five	0.00749667036788167	0.00175878077572667	0.0514203018641333	0.000119960430547233	0.0916413475610667	0.000148967288866667	0.0578622416954667	0.00196664132595233	0.251481981786667	0.0065530695053	0.03699925435314	0.00549418479067333	0.0190675873447	7.82222750021333e-05	0.00286335177386233	0.0145056202314	0.450541816629667
R.E.M.	0.0004014784569416	0.0142352001769333	0.00128638314762133	7.67447780971e-05	0.0293217078431333	0.000989432426528	0.00554779131937	0.0587988945293333	0.596956613921	0.00670998826096333	0.0388757576920667	0.000979031932099667	0.000748765872388167	0.000103989489015767	0.000888112312446667	0.0002295993091728	0.243850508533
Rachel Chiesley, Lady Grange	0.000867925354218	0.000318561838927333	0.00123353307764	0.1253896293998	0.00646166449748	0.114965304170333	0.03205425084238	0.00219656058168667	0.000550945065794333	0.172560747067333	0.00694016486772333	0.000335154675635	0.0974441592152667	0.000971836554167733	0.000838030029400333	0.0143564658117267	0.422515066951
Radiohead	0.00495282099425623	0.0223655927889333	0.00740018658278333	0.000190590860895767	0.0134138136271287	0.00142524892889	0.00481817711556	0.0327070345308333	0.704796924313667	0.00113579879183	0.01229696495166	2.93039780854667e-05	0.000162831388317033	0.00815514514605267	0.000745450158213667	0.000600036626870333	0.184804079216333
Rainilaiarivony	0.000416241619803333	0.0192339208767667	0.01436409597365	0.013543013888556	0.00946068608055133	0.0216779743714	0.000314248213453	0.000753307477879	0.000138928469966	0.0761529039516667	0.189971317488333	0.0175727769696667	0.303013794832667	0.00167495887626467	0.000486396618897	0.0634891575154667	0.267736276774667
Ralph Neville	0.000267511499114333	0.00659687184645667	0.0367366326582	0.000458899868517333	0.000394318793467667	0.0163502698689667	0.005376548586516	0.000701656089895333	0.000493723821336	0.00704658841065667	0.1104704295486	0.185288470966	0.365771173180333	0.000471027802605	0.000761314685427667	0.00430988026247	0.258504682111333
Ram Narayan	0.000701333085928667	0.00570587619527667	0.0529416402334667	0.000144678716611967	0.0138975811030467	0.000346684757916233	0.00185786520439667	0.0168888401053367	0.564626152846667	0.118335289781	0.0141725729098867	0.00148204024733	0.01921986641409	0.00528554211148667	0.00112838584390033	0.000424979761625433	0.182840670682
Ramblin' Wreck	0.0473572347158667	0.076126486071	0.101409159587067	0.017563251924347	0.0003945702307021	0.0220879261239333	0.000299217267124667	0.110115577229167	0.000877024712496	0.0124464189749	0.00266275835881	0.0001189204658788	0.00158224063006533	0.0618419915782537	0.259973079234667	0.0322743204539417	0.252869822442333
Ramón Emeterio Betances	9.85167008407e-05	0.0166807450003667	0.0295720571094333	0.01883988077838	0.0371775216369667	0.0099589479697	0.0397277946744333	0.00440803147437967	0.0001730311161075	0.182025341749333	0.291866125379	0.002164286161027	0.0550832026577827	0.028065727536	0.000207068303319667	0.0377355401230367	0.246216181629333
Ray Emery	0.00433202144232667	0.0109435173560833	0.00124143470685967	0.000693784799063333	0.000202059388602	0.00811878371475333	0.000381236206056	0.1154689078507	0.00049135061595	0.0218310478211367	0.00477704100517833	7.72872294206333e-05	0.0004608193496606	0.0198858499958667	0.637782048456	0.000326953609877333	0.172985856452533
Ray Farquharson	0.000167217092661667	0.01171383215524	0.437115708954	0.000162202350530333	0.0286195699099333	0.0246581620728333	0.00180216416801667	0.00416495713736033	0.00306784874944667	0.0963465005483333	0.0598964122515	0.000129659058793333	0.000958482333163667	0.239719896902	0.000615633551917667	0.0758072837846333	0.01505446897938
Ray Lindwall with the Australian cricket team in England in 1948	0.00147193188988567	0.000594399375885667	0.000122894650549567	0.0080984031458484	0.000347314983601733	0.00525000561858333	0.000171946399769333	0.0490174705862517	0.000508050163318	0.0796694281863333	0.002211856785651	2.60265437320333e-05	0.000172945729766067	9.54704925397e-05	0.472435385842333	0.0163077593958167	0.363498710210333
Raymond Brownell	0.000160092282308333	0.01318781042594	0.127229234170067	0.105668038843483	0.000360537926735667	0.00457044462569067	0.001023201189785	0.001624660512705	0.000395910692214333	0.105383799889933	0.00590739056963667	0.000369354081090667	0.000717015152126333	0.0116607186685107	0.00363226699840667	0.552325941611333	0.0657835823602333
Rebecca Clarke (composer)	0.00517700286834467	0.000179967458072333	0.058329981663	6.17213275275e-05	0.002686959598677	0.000436095269944667	0.0891004047355	0.00184991162030667	0.519139661293667	0.130112173257	0.000404768513021667	0.000109996581003433	0.00534788868990667	0.0001416739036796	0.000784894388768333	0.000160097029775667	0.185976801801667
Reception history of Jane Austen	0.0171694987747633	0.000394489228509667	0.000583623153712	7.76227295227333e-05	0.155553815911667	0.000179040091366533	0.393871969938	0.0446668067802667	0.000255518778683	0.0115460477812667	0.013153245026835	0.00296482894421333	0.00340619446239667	0.000324691009292	0.000240940593566	0.000162279118224467	0.355449387677667
Reg Saunders	0.00225090928787333	0.00724143318450667	0.0463839797847	0.0328484431447103	0.000346777152881667	0.00146441898261033	0.00184642110549	0.0490454569822333	0.000852158387349	0.220401226848	0.0523362808824333	0.000257099683073667	0.00258669950095	0.00227371616087667	0.00268711942811667	0.398110704412333	0.179067155071333
Reginald Heber	0.0120029804443333	0.000185670911186333	0.0653489284188	0.0910865057931667	0.00497566019096	0.000240471517960333	0.112024567559	0.00298142485255333	0.00957751049208333	0.142818226225333	0.0061419250862	0.168982643119667	0.028458433127	0.000130807685909667	0.000523421447579667	0.0120268917476133	0.342493931380333
Rex Ryan	9.71241263285667e-05	0.00248290645829667	0.0486949870509667	6.33427771268333e-05	0.0257379769948333	0.001054973031273	0.000376442109831	0.0451835430483333	0.001252581118193	0.0228127695168	0.00128669431866667	0.000114280838117667	0.000528862640291	0.000432843108984667	0.625523650435333	0.000884597992497667	0.223472424434
Rhys ap Gruffydd	0.00021267808354	0.000127088152818333	0.00315092998428333	0.000578668227649667	0.000612804630852667	0.00349441136871333	0.0162343140070333	0.00298075826899	0.0157646612226667	0.00823983355893	0.000748295512471667	0.00115351852726733	0.652387683012333	0.000143412984299733	0.00263797875344333	0.090738126967722	0.200794836736667
Richard Barre	0.00079187668604	0.000763981729545333	0.0590133112544333	0.000249110394522333	0.00305372216038	0.0462031863146	0.100972975696767	0.00173415170585567	0.000981345541932	0.00352328319625	0.01738352828672	0.203621368821333	0.289042555207667	0.000390043296778067	0.000823336768859	0.000344624684232	0.271107598254
Richard Cordray	0.000149714115382167	0.0648429636162667	0.0819277831829	0.000207542994215867	0.00142990863846767	0.1100458933215	0.000491341909381333	0.0373297451902667	0.000177931210487333	0.0187992294366233	0.519586293196	0.000143008498237567	0.000570829814077667	0.000137924817254333	0.0836784833133	0.000205593466979533	0.0802758132787667
Richard Gavin Reid	0.000278954024504333	0.0819340333267667	0.00210632232077133	0.003287158728483	0.049856706881	0.00510790941978667	0.00307201446117	0.0126234126010033	0.000400373885758667	0.0735985729679	0.400400241710667	0.000998285953458334	0.00862074058915833	0.010183516128534	0.00104592858381533	0.00776255476739333	0.338723273649667
Richard Hawes	0.0010985616766	0.000443904456787667	0.0102798397066733	0.000185492132966733	0.00426487184539	0.0307935038230667	0.000766072488339	0.00445613041891	0.00212488262592667	0.127337534864667	0.352200287907333	0.000641910516690333	0.0632085240895933	0.000479736737491333	0.00337478962111	0.169045228637333	0.229298728451667
Richard John Bingham, 7th Earl of Lucan	0.00877518685171	0.0135153018426333	0.000850714820990333	0.001159701533113	0.00344848408048633	0.278514226200333	0.00241253224092333	0.0608962356687833	0.0002081606440244	0.292525820190667	0.000527685657224333	4.35250402496667e-05	0.0296122957694	0.00842185157682	0.0275017416634	0.00278085523612	0.268805680983
Richard Nixon	0.00151102318366333	0.0154221002457867	0.0181954463285233	0.00340146324517993	0.000520246172364667	0.0447006344900333	0.00871560573622667	0.0545994648708333	0.000148434316606333	0.0705738141436333	0.381454181177333	2.24865549278e-05	0.0027923430757735	0.0028936665418959	0.0135315643623667	0.0432449616061	0.338272563948333
Richard Wagner	0.0329389539502667	0.00429024085015667	0.000357740355071333	9.8186421539e-05	0.0823403180469667	0.00509971837605333	0.146403304146	0.0198593682644333	0.283780775378667	0.064660749008	0.02425782552422	0.00150638641967	0.0206581441229667	0.000174086457711967	0.000993334907158	0.000195745427532	0.312385122343667
Richard Williams (RAAF officer)	0.00366728939624	0.0249510408097333	0.1005095595542	0.0635932043763367	0.00374955393329	0.000268738138131	0.00342380863641167	0.00497964928051	0.00219962193084667	0.00793258580525667	0.0751715287411667	0.000137722000964333	0.00713516762455	0.0282862886016443	0.00695231390328	0.342678744513333	0.324363182753667
Rise of Neville Chamberlain	0.001114321340459	0.0497326300012	0.00151697451626867	0.004001202200354	0.001068086755136	0.000694448399326167	0.00837181590705667	0.00918725793361	0.000605611410346	0.126981732222333	0.354923667842	0.00105981929727733	0.0266011315400667	0.0013632540943	0.00177648357991667	0.01059481762797	0.400406745332667
Robert Burnell	0.00849645532474	0.0241932965509667	0.0296350992291333	0.000210088159627667	0.000921366898983333	0.0261888217605667	0.000739835434058667	0.00137145767959933	0.000509954002426667	0.0113830335954667	0.152791203403333	0.0860071656681	0.404778849825	0.000212410309753	0.000732062745589333	0.00689720412076367	0.244931695292
Robert de Chesney	0.000607968198294	0.0139621751609333	0.00516798695398	0.000129220489675	0.001256610155157	0.0487163405278667	0.00670533491462967	0.00243435207654333	0.000472100089857	0.00608134086588333	0.0557645904988	0.253928903334667	0.357693490559333	0.000167231702697333	0.000337809783695333	0.000969479230403333	0.245605065457667
Robert Garran	0.00895247810779667	0.0116788142137333	0.223641358783667	0.00139500086685633	0.0378470506678667	0.00181527071085333	0.0398909080532667	0.00868800790502233	0.0166061114073333	0.0483992176382333	0.280743474143	0.000277031910277633	0.0030979292685546	0.00092669318119	0.000699465184729	0.000559991960575667	0.314781195997
Robert of Jumièges	0.0333194741576	0.00261777099559667	0.000928826472386667	0.000192908494677	0.000250337596047667	0.00373282213011867	0.00311881571573333	0.000841807983540667	0.000576688847253667	0.00506094640053	0.0341961532228667	0.174862305212	0.336575431255333	0.000442605517255733	0.000339625263319667	0.00103438037712467	0.401909100358667
Roberto Luongo	0.000487728612090667	0.00200221049441333	0.00448200677855	6.12837231707667e-05	0.000323869918197333	0.000138907388761	0.000374959393675333	0.0347483401284667	0.00330458363061667	0.01266831582312	0.00166319679672	2.76160244373667e-05	0.000225995942048333	7.32891469847667e-05	0.827594991553	0.000171939053587233	0.111650765592167
Robin Friday	0.0040029420074	0.000175030203246667	0.00265446538583333	0.003599801012273	0.000284760242762	0.0281509166219667	0.000322881860583333	0.0722410879778137	0.00794435955040667	0.0772262075949333	0.00208199112146667	2.43307249701e-05	0.000238831196387667	0.000109690402926567	0.440472947084333	0.00306893812741567	0.357400818885
Roderic Dallas	0.000962392003875	0.001412651404968	0.0251452568588333	0.0894598481672733	0.000545122907779333	0.000766162807644	0.00866668378183667	0.01874107282408	0.00987614531538333	0.0554222028661	0.000451892220625633	9.22532695919667e-05	0.000762101267932	0.0560466745494333	0.0622853929883667	0.380988627418	0.288375519348667
Roman Vishniac	0.195714653994	0.000340674298515	0.0583391904832667	0.0254844832589013	0.0607093370944667	0.0288247590004667	0.0280943562068333	0.0552084963709	0.00272357614422	0.132353162696667	0.0228782212131043	0.00504510684259667	0.000443751442811667	0.1141529396829	0.000846734283978	0.0107338131716957	0.258106743814333
Ron Hamence with the Australian cricket team in England in 1948	0.000146763166919833	0.000124062262920033	0.000300475644360333	0.000171272138377333	0.00269435983443	0.000332813760705667	0.000739109123266	0.01513422982463	0.0300653423568	0.0590733317870333	0.00422115537806	0.000193824414666333	0.000629295101988667	8.15718568423667e-05	0.600229494810333	0.00278679207613667	0.283076106462667
Ronald Niel Stuart	0.000335674368219333	0.001040629188127	0.0221041517444	0.222768843524133	0.000635854364482667	0.00871404158090667	0.000482694532900333	0.0207512846675467	0.000330985763642	0.101806808079233	0.0141356768248	8.97375074981667e-05	0.00116961522084933	0.00479452368003457	0.0019900968365	0.370076947712	0.228772434404667
Ronnie Lee Gardner	0.000786183243157333	0.0115286381070667	0.00174220136976333	7.72274161369333e-05	0.0128932947361333	0.553178789421333	0.000947726159665333	0.0552966073769333	0.000307944612406333	0.131252313141	0.0368225000608	0.0168916718125333	0.000781352135243667	0.00350846393350233	0.00443244803335667	0.000540833947401667	0.169011804493667
Roy Dowling	0.000235035563307667	0.00657887463765333	0.0536463227269	0.0916389627409753	0.000364626407786333	0.000222926176971	0.000294791243939	0.00229590848720333	0.000755652482	0.0332884795612333	0.132195228703333	0.000279303815347	0.0160115565778167	0.000521317530052567	0.00598617487704	0.474235625593	0.181449212875333
Roy Kilner	0.0001272457745819	7.42316770931333e-05	0.00152590399434433	8.59295289416e-05	0.000311771803511667	9.85978746396333e-05	0.0040231956398	0.0101109335653233	0.000263086635677333	0.192539044601667	0.0002984722642067	0.000148084844593667	0.000124065817085333	0.00184948273037733	0.546599065966333	0.0203330410098333	0.221487846272
